node,R,G,B
3706,2.8333333333333335,252.83333333333334,4.833333333333333
3707,21.0,232.0,65.0
3708,23.133333333333333,194.53333333333333,156.33333333333334
3709,1.8333333333333333,254.16666666666666,252.0
3710,1.0,253.75,255.0
3711,1.25,254.75,255.0
3712,1.5,254.25,255.0
3713,0.75,254.25,252.25
3714,1.0,254.25,254.25
3715,1.5,253.75,255.0
3716,1.75,253.75,251.25
3717,3.5,253.0,255.0
3718,7.9,219.9,36.6
3719,21.0,246.8,242.0
3720,3.75,252.75,255.0
3721,3.75,253.75,254.0
3722,15.166666666666666,248.66666666666666,250.5
3723,0.0,57.0,56.0
3724,9.75,250.25,252.25
3725,1.5,253.75,255.0
3726,5.0,253.0,255.0
3727,5.5,253.5,250.75
3728,4.0,251.5,9.5
3729,0.0,255.0,0.0
3730,2.0,253.75,4.0
3731,0.0,255.0,2.25
3732,0.0,255.0,0.0
3733,0.25,254.5,5.5
3734,4.0,253.0,2.75
3735,2.5,253.33333333333334,4.833333333333333
3736,31.5,229.0,67.5
3737,10.666666666666666,249.16666666666666,253.16666666666666
3738,12.5,248.5,254.75
3739,0.7142857142857143,90.14285714285714,126.28571428571429
3740,0.0,93.0,136.4
3741,10.2,74.6,130.6
3742,0.0,5.0,12.25
3754,0.0,109.5,136.83333333333334
3755,25.833333333333332,242.83333333333334,254.0
3756,47.333333333333336,231.66666666666666,254.33333333333334
3757,0.0,99.0,137.0
3758,3.375,80.375,137.25
3759,2.25,82.0,105.75
3760,13.666666666666666,132.66666666666666,87.66666666666667
3761,5.4,249.8,15.4
3762,9.333333333333334,244.5,24.333333333333332
3763,0.0,117.0,78.28571428571429
3764,16.857142857142858,221.57142857142858,220.42857142857142
3765,36.0,240.125,239.625
3766,47.5,231.0,255.0
3767,10.125,141.5,80.0
3768,10.666666666666666,150.0,47.333333333333336
3769,30.666666666666668,238.0,254.0
3770,40.5,232.5,254.0
3771,7.0,80.6,114.6
3782,0.0,8.0,10.5
3783,95.5,210.5,236.0
3784,17.285714285714285,201.71428571428572,220.14285714285714
3785,1.6,85.0,131.8
3786,19.333333333333332,127.0,104.33333333333333
3787,0.0,106.0,61.0
3788,7.666666666666667,154.33333333333334,38.333333333333336
3789,25.5,229.5,57.5
3790,0.25,254.25,2.0
3791,0.0,255.0,0.25
3792,0.0,255.0,5.75
3793,0.0,255.0,4.25
3794,3.0,254.0,0.25
3795,3.0,253.0,6.25
3796,7.75,249.75,11.5
3797,8.25,251.0,252.25
3798,1.0,254.25,253.25
3799,0.0,255.0,252.75
3800,2.0,253.75,252.75
3801,0.75,255.0,253.25
3802,1.75,255.0,252.25
3803,1.75,253.0,254.25
3804,2.5,254.75,252.5
3805,1.5,253.5,254.75
3806,3.0,254.0,253.75
3807,20.75,247.25,246.5
3808,11.4,186.6,62.2
3809,19.0,237.66666666666666,48.333333333333336
3810,11.6,251.4,251.2
3811,1.75,254.5,254.5
3812,1.0,253.75,254.75
3813,1.25,253.5,254.5
3814,1.5,255.0,253.75
3815,13.333333333333334,250.16666666666666,245.0
3816,4.75,252.75,253.0
3817,2.0,253.75,253.25
3818,1.0,253.75,255.0
3819,16.88888888888889,214.55555555555554,171.33333333333334
3820,17.0,237.5,56.0
3821,1.3333333333333333,254.5,1.6666666666666667
3822,0.0,255.0,0.0
3823,4.0,253.75,0.25
3824,0.0,255.0,2.5
3825,0.0,255.0,4.0
3826,0.0,255.0,3.0
3827,0.25,254.5,5.75
3828,0.0,255.0,3.5
3829,5.75,250.75,16.25
3830,60.333333333333336,225.0,253.0
3831,68.5,224.0,255.0
3832,0.0,100.5,75.5
3833,7.625,74.625,136.75
3834,6.5,79.0,121.0
3847,13.166666666666666,249.0,255.0
3848,1.8333333333333333,91.16666666666667,123.83333333333333
3849,3.6666666666666665,82.33333333333333,112.66666666666667
3850,0.0,86.0,93.0
3851,0.0,103.0,62.0
3852,39.0,218.25,83.75
3853,7.8,249.6,14.6
3854,2.5,252.66666666666666,4.666666666666667
3855,9.4,162.0,69.6
3856,21.714285714285715,243.85714285714286,252.71428571428572
3857,0.0,93.5,100.5
3858,0.0,103.5,109.5
3859,0.0,106.25,101.25
3860,0.0,100.33333333333333,76.0
3861,51.5,207.0,114.5
3862,103.0,202.0,255.0
3873,0.0,5.75,10.5
3874,95.5,210.5,236.0
3875,54.666666666666664,228.0,254.0
3876,0.25,83.75,139.75
3877,0.0,102.66666666666667,64.33333333333333
3878,6.75,140.5,51.25
3879,31.5,227.0,68.0
3880,21.5,233.5,44.0
3881,9.75,249.0,11.75
3882,8.5,250.0,13.0
3883,0.25,255.0,1.5
3884,2.0,254.0,4.5
3885,1.5,254.75,0.75
3886,0.0,255.0,5.0
3887,2.25,254.0,1.25
3888,0.0,255.0,0.25
3889,2.0,252.75,3.75
3890,1.5,253.83333333333334,6.166666666666667
3891,19.6,245.8,248.2
3892,2.75,254.75,254.25
3893,2.0,253.75,253.75
3894,4.2,214.6,214.2
3895,9.333333333333334,219.16666666666666,219.83333333333334
3896,2.5,254.0,253.25
3897,1.0,254.5,255.0
3898,1.25,254.25,252.0
3899,5.5,253.0,253.0
3900,2.5,254.25,253.25
3901,4.5,252.5,248.25
3902,35.0,240.0,248.66666666666666
3903,44.0,214.5,107.75
3904,1.8,254.0,254.0
3905,8.6,251.4,251.2
3906,2.5,253.0,253.5
3907,2.25,253.75,254.75
3908,1.5,254.0,254.5
3909,1.75,253.75,252.75
3910,4.5,252.75,253.25
3911,11.25,251.5,250.75
3912,9.75,251.25,253.75
3913,1.5,255.0,253.0
3914,14.3,219.7,191.7
3915,5.25,249.0,14.25
3916,0.0,255.0,0.75
3917,1.0,254.0,4.0
3918,1.25,254.5,2.0
3919,0.0,255.0,0.0
3920,0.0,255.0,2.0
3921,0.0,255.0,0.5
3922,0.0,255.0,1.5
3923,0.25,255.0,0.5
3924,1.75,252.75,1.75
3925,7.5,249.0,15.0
3926,31.0,228.5,67.0
3927,8.0,144.0,46.75
3928,24.5,233.5,66.0
3929,25.0,232.5,57.5
3930,21.857142857142858,188.14285714285714,71.71428571428571
3931,38.166666666666664,126.33333333333333,162.16666666666666
3944,4.875,118.0,151.625
3945,48.5,227.5,253.0
3946,9.333333333333334,76.55555555555556,141.66666666666666
3947,45.0,166.33333333333334,118.66666666666667
3948,53.75,206.0,110.5
3949,44.666666666666664,215.66666666666666,97.66666666666667
3950,2.0,252.0,9.142857142857142
3951,2.1666666666666665,254.16666666666666,4.666666666666667
3952,0.0,112.75,73.0
3953,23.2,245.8,242.8
3954,11.8,250.2,252.4
3955,0.0,54.0,52.333333333333336
3956,3.8333333333333335,251.83333333333334,7.333333333333333
3957,40.5,220.25,86.0
3958,2.5,253.16666666666666,4.166666666666667
3959,8.5,214.21428571428572,34.07142857142857
3960,0.0,93.5,76.5
3961,15.818181818181818,87.54545454545455,144.63636363636363
3972,1.0,4.5,10.5
3973,97.0,209.66666666666666,236.0
3974,24.25,243.5,255.0
3975,13.375,165.5,64.625
3976,0.5,253.75,2.0
3977,0.0,255.0,1.25
3978,0.0,255.0,1.25
3979,0.0,254.75,0.0
3980,0.5,254.5,0.25
3981,0.25,254.75,0.25
3982,1.25,255.0,0.0
3983,0.0,255.0,3.5
3984,2.75,254.5,0.5
3985,2.0,255.0,0.0
3986,0.0,255.0,0.0
3987,0.0,255.0,2.0
3988,2.5,251.5,11.0
3989,14.285714285714286,226.85714285714286,232.14285714285714
3990,8.6,251.2,252.8
3991,13.833333333333334,248.16666666666666,250.16666666666666
3992,1.25,255.0,254.75
3993,0.25,255.0,254.25
3994,1.25,254.5,254.75
3995,0.25,254.5,255.0
3996,1.25,255.0,253.25
3997,6.0,252.0,253.25
3998,25.0,245.2,249.2
3999,0.0,112.0,110.5
4000,3.0,252.5,254.0
4001,24.714285714285715,216.14285714285714,216.14285714285714
4002,11.4,251.8,248.4
4003,0.5,254.25,254.5
4004,1.5,254.25,254.5
4005,1.0,254.25,255.0
4006,1.0,254.25,255.0
4007,14.4,249.0,249.0
4008,9.8,251.6,247.6
4009,2.5,254.25,254.0
4010,19.0,248.75,246.5
4011,17.5,239.0,56.0
4012,2.8333333333333335,252.5,5.166666666666667
4013,0.0,255.0,2.0
4014,0.0,255.0,1.25
4015,0.0,255.0,0.0
4016,0.25,255.0,0.0
4017,1.5,254.75,1.0
4018,0.0,255.0,0.0
4019,0.5,255.0,0.0
4020,6.0,252.75,0.25
4021,1.0,254.75,0.0
4022,0.0,254.75,5.5
4023,7.25,249.5,12.5
4024,6.5,247.75,19.5
4025,7.75,247.25,15.25
4038,0.0,101.0,136.0
4039,0.0,92.5,134.75
4040,0.0,113.0,43.0
4041,0.0,120.0,72.0
4042,14.5,249.33333333333334,251.66666666666666
4043,12.4,249.2,254.8
4044,11.2,251.0,249.6
4045,2.5,84.5,103.0
4046,0.0,10.6,18.4
4057,1.0,8.5,12.75
4058,0.0,112.5,136.25
4059,4.5,252.5,254.375
4060,32.0,238.5,253.0
4061,0.25,95.5,108.25
4062,25.666666666666668,232.0,47.0
4063,3.0,253.5,3.3333333333333335
4064,8.142857142857142,227.14285714285714,25.142857142857142
4065,11.8,244.2,27.8
4066,7.5,249.0,14.0
4067,7.5,248.5,14.5
4068,6.25,249.0,15.75
4069,3.0,254.4,2.8
4070,0.0,255.0,0.0
4071,0.0,255.0,5.0
4072,1.25,254.75,0.5
4073,0.0,255.0,0.5
4074,0.25,255.0,0.0
4075,0.75,254.5,3.5
4076,0.6666666666666666,254.33333333333334,6.666666666666667
4077,18.5,236.5,49.0
4078,18.25,247.25,246.25
4079,1.5,254.0,251.5
4080,5.75,253.5,249.5
4081,5.75,252.25,254.5
4082,1.25,254.5,255.0
4083,0.5,255.0,255.0
4084,0.0,255.0,255.0
4085,0.0,255.0,253.75
4086,1.0,254.5,255.0
4087,0.75,254.25,255.0
4088,2.0,253.75,255.0
4089,1.75,253.75,255.0
4090,1.25,254.25,255.0
4091,17.25,247.5,244.75
4092,0.0,37.166666666666664,35.833333333333336
4093,16.166666666666668,248.16666666666666,249.16666666666666
4094,4.0,254.0,252.0
4095,3.0,254.5,252.5
4096,2.0,254.25,254.5
4097,0.75,255.0,255.0
4098,2.75,254.5,255.0
4099,2.0,254.33333333333334,255.0
4100,36.333333333333336,237.66666666666666,253.33333333333334
4101,8.4,130.0,93.8
4102,3.75,251.75,11.75
4103,0.0,254.75,2.5
4104,0.0,255.0,3.0
4105,1.0,254.5,2.0
4106,0.0,255.0,1.25
4107,1.5,255.0,0.0
4108,2.75,254.0,1.0
4109,0.0,255.0,0.75
4110,0.0,255.0,4.0
4111,0.5,255.0,1.25
4112,0.0,255.0,0.0
4113,0.0,255.0,1.25
4114,0.0,255.0,6.0
4115,0.0,255.0,3.0
4116,0.25,254.75,0.5
4117,6.0,253.75,2.0
4118,12.0,208.55555555555554,43.666666666666664
4119,9.11111111111111,99.22222222222223,147.0
4132,85.4,214.8,235.6
4133,22.333333333333332,209.44444444444446,228.0
4134,70.55555555555556,219.55555555555554,254.77777777777777
4135,10.538461538461538,105.61538461538461,103.53846153846153
4136,40.0,218.0,88.33333333333333
4137,0.0,117.0,56.333333333333336
4138,13.2,244.8,26.0
4149,0.0,7.5,11.5
4150,35.0,239.4,254.2
4151,5.666666666666667,251.33333333333334,11.666666666666666
4152,10.0,246.42857142857142,18.285714285714285
4153,37.5,219.0,88.0
4154,40.25,218.5,85.5
4155,13.444444444444445,195.0,42.44444444444444
4156,1.2,254.8,4.6
4157,0.0,255.0,3.5
4158,0.0,255.0,1.5
4159,0.0,255.0,2.0
4160,1.0,254.5,2.0
4161,0.5,254.5,3.0
4162,2.0,254.25,1.25
4163,4.75,250.5,12.25
4164,7.428571428571429,120.28571428571429,94.28571428571429
4165,17.0,247.5,253.66666666666666
4166,1.75,253.0,254.5
4167,2.0,253.0,255.0
4168,1.5,253.5,255.0
4169,3.5,252.75,255.0
4170,2.5,255.0,251.25
4171,0.5,255.0,255.0
4172,1.0,255.0,251.0
4173,1.75,255.0,251.75
4174,2.0,254.5,254.0
4175,1.25,255.0,253.75
4176,0.5,254.5,255.0
4177,4.5,252.25,255.0
4178,4.0,253.25,254.5
4179,18.666666666666668,246.83333333333334,245.83333333333334
4180,14.8,250.4,247.4
4181,1.75,254.75,254.5
4182,0.5,255.0,253.5
4183,1.75,254.25,255.0
4184,1.5,255.0,253.0
4185,2.0,253.75,255.0
4186,1.0,254.0,254.0
4187,3.2,254.4,253.8
4188,20.833333333333332,247.16666666666666,247.0
4189,25.5,247.5,228.5
4190,1.25,253.75,1.0
4191,1.25,255.0,0.25
4192,0.0,255.0,2.75
4193,0.0,254.5,6.0
4194,0.25,254.75,2.0
4195,0.0,255.0,0.75
4196,0.0,255.0,0.0
4197,0.0,255.0,2.0
4198,1.5,254.5,0.5
4199,2.0,253.5,4.75
4200,2.25,253.25,4.75
4201,1.0,255.0,0.5
4202,1.25,254.5,1.25
4203,0.0,255.0,0.0
4204,2.0,254.0,0.5
4205,20.09090909090909,223.45454545454547,45.54545454545455
4206,2.6,84.8,132.6
4207,45.0,236.0,244.5
4208,0.0,12.0,9.75
4221,34.0,236.5,254.0
4222,6.75,107.25,120.375
4223,1.2,99.6,68.0
4224,0.0,104.75,53.75
4225,63.0,222.0,254.0
4226,8.666666666666666,162.33333333333334,49.333333333333336
4227,21.333333333333332,233.0,52.666666666666664
4228,0.0,108.5,52.5
4229,5.6,80.2,139.4
4240,0.5,6.5,11.25
4241,0.0,86.0,139.66666666666666
4242,0.0,83.66666666666667,137.0
4243,14.0,70.75,139.75
4244,4.9,83.4,111.7
4245,15.25,241.25,35.25
4246,1.8,253.4,5.2
4247,7.25,247.25,20.25
4248,4.0,81.66666666666667,107.33333333333333
4249,9.11111111111111,102.77777777777777,92.88888888888889
4250,0.6666666666666666,254.33333333333334,3.5
4251,0.0,255.0,1.75
4252,0.0,255.0,0.0
4253,0.5,255.0,0.0
4254,0.0,255.0,0.5
4255,0.0,255.0,0.75
4256,3.5,253.5,1.0
4257,5.0,252.5,5.0
4258,23.0,231.0,70.0
4259,1.6666666666666667,254.5,253.66666666666666
4260,0.75,255.0,254.0
4261,0.0,255.0,253.75
4262,0.75,255.0,253.25
4263,1.0,255.0,249.5
4264,0.25,254.75,255.0
4265,1.5,254.5,255.0
4266,0.75,255.0,252.5
4267,1.75,255.0,251.5
4268,1.5,255.0,249.5
4269,0.0,255.0,252.75
4270,1.5,255.0,252.5
4271,0.5,255.0,251.0
4272,2.25,254.75,247.0
4273,6.5,250.0,254.5
4274,2.5,255.0,254.25
4275,1.25,254.5,255.0
4276,0.0,255.0,255.0
4277,1.25,254.5,255.0
4278,5.0,253.0,252.5
4279,2.25,254.75,252.75
4280,7.166666666666667,221.0,217.33333333333334
4281,10.0,248.5,253.0
4282,0.0,52.5,50.0
4283,61.25,187.0,205.5
4284,0.0,114.0,91.66666666666667
4285,2.25,252.0,15.25
4286,0.0,254.0,6.75
4287,3.5,253.25,0.25
4288,0.0,255.0,0.0
4289,0.0,255.0,1.25
4290,0.5,255.0,0.0
4291,0.0,255.0,1.0
4292,3.5,253.75,0.5
4293,0.0,255.0,0.0
4294,0.0,255.0,4.5
4295,2.0,253.75,3.5
4296,4.75,252.75,3.0
4297,0.0,255.0,0.0
4298,1.5,254.75,1.5
4299,0.0,255.0,1.5
4300,11.5,244.0,30.0
4301,51.25,229.25,253.25
4302,40.75,236.0,255.0
4303,30.875,240.25,248.75
4304,1.75,8.75,9.75
4317,0.0,94.33333333333333,133.0
4318,3.0,78.0,135.5
4319,18.625,70.125,139.0
4320,20.166666666666668,69.16666666666667,136.83333333333334
4321,15.0,147.0,57.666666666666664
4322,0.0,92.66666666666667,77.66666666666667
4323,14.0,76.875,124.375
4324,0.0,91.33333333333333,132.66666666666666
4325,32.8,241.0,252.2
4326,0.0,109.5,49.0
4327,0.0,99.75,114.0
4338,0.0,7.0,11.0
4339,102.0,207.5,230.0
4340,19.181818181818183,84.0909090909091,131.72727272727272
4341,9.25,246.25,21.25
4342,5.0,252.25,0.75
4343,1.0,255.0,4.5
4344,6.5,247.75,17.0
4345,0.8,254.2,4.2
4346,0.0,255.0,0.0
4347,0.0,255.0,0.75
4348,0.75,254.5,2.0
4349,3.0,254.0,1.0
4350,0.0,255.0,0.0
4351,0.0,255.0,2.0
4352,1.5,254.75,0.5
4353,0.16666666666666666,254.5,2.1666666666666665
4354,19.666666666666668,234.33333333333334,51.0
4355,1.4,254.8,251.8
4356,1.0,255.0,253.5
4357,1.5,255.0,251.75
4358,1.25,255.0,252.0
4359,0.5,254.75,255.0
4360,0.5,254.5,255.0
4361,3.5,253.75,254.0
4362,0.5,255.0,255.0
4363,0.25,255.0,255.0
4364,1.0,255.0,255.0
4365,0.25,255.0,255.0
4366,0.0,255.0,252.75
4367,0.5,255.0,255.0
4368,4.5,253.75,254.75
4369,3.0,252.25,255.0
4370,1.0,254.25,251.75
4371,1.5,254.5,255.0
4372,0.5,255.0,255.0
4373,4.5,253.5,252.75
4374,1.0,255.0,253.5
4375,4.25,253.5,253.5
4376,15.5,249.5,252.75
4377,0.0,50.0,54.5
4378,21.0,233.5,59.0
4379,1.3333333333333333,254.0,1.8333333333333333
4380,4.0,253.75,4.5
4381,0.75,254.0,0.75
4382,0.0,255.0,0.5
4383,0.0,255.0,0.5
4384,2.0,254.5,1.0
4385,2.0,254.5,1.5
4386,2.5,253.75,3.0
4387,0.0,255.0,0.0
4388,0.25,255.0,2.0
4389,0.0,255.0,0.0
4390,0.25,255.0,0.25
4391,0.0,255.0,1.0
4392,3.5,253.5,2.0
4393,7.2,248.6,18.0
4394,38.333333333333336,207.83333333333334,230.83333333333334
4395,0.75,8.5,10.75
4408,10.666666666666666,152.33333333333334,48.0
4409,28.0,229.0,65.0
4410,0.0,93.33333333333333,81.0
4411,41.0,219.5,86.5
4412,2.4,251.8,8.2
4413,11.5,251.16666666666666,247.16666666666666
4414,0.0,108.5,60.0
4415,12.666666666666666,157.66666666666666,34.0
4416,0.0,95.0,80.33333333333333
4417,4.2,78.0,138.4
4418,82.0,213.0,254.0
4419,0.0,99.25,112.75
4420,0.0,101.8,137.0
4421,88.2,213.4,234.2
4432,0.16666666666666666,8.333333333333334,10.0
4433,104.66666666666667,206.33333333333334,232.33333333333334
4434,11.25,73.25,133.75
4435,18.0,71.5,131.5
4436,5.25,252.5,7.0
4437,6.5,252.5,0.25
4438,0.0,255.0,0.75
4439,0.75,254.0,6.25
4440,3.6666666666666665,251.0,11.666666666666666
4441,22.5,234.0,51.5
4442,26.0,231.66666666666666,55.666666666666664
4443,6.75,249.0,15.25
4444,0.0,255.0,0.75
4445,0.75,255.0,0.5
4446,1.0,255.0,1.0
4447,1.75,254.5,1.0
4448,1.25,254.75,1.0
4449,0.0,255.0,0.0
4450,0.0,255.0,3.0
4451,1.5,254.5,2.0
4452,0.0,255.0,0.0
4453,4.0,251.66666666666666,12.0
4454,10.2,130.8,70.6
4455,0.0,105.33333333333333,114.0
4456,9.75,252.5,252.25
4457,0.75,255.0,254.5
4458,4.0,253.0,255.0
4459,1.25,255.0,252.5
4460,1.0,255.0,254.0
4461,1.0,254.25,254.5
4462,1.5,254.0,255.0
4463,0.5,255.0,253.5
4464,1.25,254.25,253.25
4465,2.0,254.5,255.0
4466,1.5,254.5,251.5
4467,0.5,254.5,253.5
4468,0.25,254.5,255.0
4469,1.25,253.75,254.0
4470,4.25,252.25,253.5
4471,5.0,253.25,252.5
4472,1.75,254.75,254.0
4473,0.5,255.0,252.75
4474,4.5,252.5,255.0
4475,1.0,254.75,255.0
4476,0.5,255.0,254.0
4477,6.5,252.0,252.25
4478,28.4,244.2,241.0
4479,8.25,246.75,24.25
4480,1.75,254.0,4.25
4481,3.5,254.25,0.0
4482,0.0,255.0,0.75
4483,0.0,255.0,2.0
4484,0.25,255.0,0.0
4485,2.5,254.25,0.5
4486,0.5,254.5,3.5
4487,0.75,254.25,3.5
4488,2.5,254.25,0.75
4489,0.5,255.0,0.0
4490,0.0,255.0,0.5
4491,0.75,254.5,0.0
4492,0.25,254.5,0.0
4493,5.5,252.5,1.5
4494,3.6666666666666665,252.33333333333334,7.5
4495,16.0,239.66666666666666,32.833333333333336
4496,0.8571428571428571,82.71428571428571,127.14285714285714
4497,1.0,6.25,9.75
4510,0.0,11.0,14.8
4511,0.0,25.0,37.5
4512,2.5,85.5,114.5
4513,0.0,93.5,82.5
4514,10.0,246.0,23.0
4515,0.16666666666666666,255.0,1.3333333333333333
4516,0.0,255.0,0.8333333333333334
4517,35.666666666666664,218.33333333333334,85.66666666666667
4518,44.0,229.75,252.5
4519,0.0,112.0,75.5
4520,48.0,210.0,108.5
4521,0.0,92.0,79.0
4522,21.333333333333332,132.0,91.33333333333333
4534,11.5,81.5,113.5
4535,19.0,132.0,92.33333333333333
4536,26.0,230.5,61.0
4537,13.0,241.75,31.5
4538,5.0,251.0,3.25
4539,3.25,252.75,5.5
4540,1.25,254.0,4.75
4541,1.0,254.75,1.25
4542,1.75,254.5,0.0
4543,0.0,255.0,2.5
4544,1.0,254.0,3.0
4545,1.0,254.0,3.0
4546,0.25,255.0,1.5
4547,0.0,255.0,0.5
4548,0.0,255.0,1.0
4549,0.0,255.0,2.0
4550,0.0,255.0,0.0
4551,0.0,255.0,0.75
4552,3.5,253.25,3.5
4553,0.5,255.0,0.5
4554,5.6,250.6,13.0
4555,3.5,253.66666666666666,254.66666666666666
4556,1.25,255.0,251.75
4557,2.0,253.75,255.0
4558,1.0,254.75,254.0
4559,1.25,254.75,253.0
4560,4.5,253.25,252.25
4561,8.8,250.2,249.6
4562,2.0,254.5,254.75
4563,1.0,253.5,255.0
4564,4.0,252.75,250.0
4565,18.25,248.25,246.0
4566,4.0,253.75,254.25
4567,0.75,254.0,253.0
4568,12.2,250.2,251.6
4569,14.5,248.66666666666666,248.16666666666666
4570,0.5,255.0,252.25
4571,1.0,254.25,255.0
4572,4.0,253.0,255.0
4573,0.5,255.0,253.0
4574,0.5,254.75,250.75
4575,12.5,247.83333333333334,254.0
4576,6.0,249.25,16.25
4577,0.5,254.75,3.0
4578,1.5,255.0,0.0
4579,0.0,255.0,1.25
4580,0.0,255.0,3.5
4581,0.75,255.0,0.5
4582,0.75,254.5,3.0
4583,0.0,255.0,1.75
4584,0.0,255.0,0.0
4585,0.0,255.0,2.0
4586,0.5,255.0,0.5
4587,0.0,255.0,2.5
4588,0.25,254.75,3.75
4589,2.75,252.5,11.5
4590,4.666666666666667,250.66666666666666,14.333333333333334
4591,20.0,238.0,39.4
4592,29.333333333333332,231.33333333333334,57.0
4593,26.0,228.25,62.75
4594,0.6,89.2,132.8
4595,0.5,6.0,10.75
4608,131.0,197.5,225.0
4609,20.375,180.125,66.5
4610,0.6,87.6,98.4
4611,0.0,90.66666666666667,140.33333333333334
4612,0.0,63.0,60.5
4613,0.0,113.5,105.5
4614,0.0,115.66666666666667,50.333333333333336
4615,37.166666666666664,221.16666666666666,77.16666666666667
4616,22.333333333333332,233.0,52.333333333333336
4617,8.9,233.2,25.3
4618,14.0,114.0,101.0
4630,0.8333333333333334,6.0,10.333333333333334
4631,14.333333333333334,73.66666666666667,122.83333333333333
4632,22.6,178.6,54.2
4633,11.5,229.0,29.5
4634,0.0,253.75,3.0
4635,0.25,254.75,2.0
4636,0.0,255.0,0.0
4637,2.5,254.25,0.0
4638,2.25,254.25,1.25
4639,0.0,255.0,1.0
4640,0.0,255.0,1.0
4641,0.0,255.0,1.5
4642,0.0,255.0,2.0
4643,0.0,255.0,2.0
4644,0.0,255.0,2.0
4645,0.25,255.0,0.25
4646,0.5,255.0,0.0
4647,1.25,254.75,0.0
4648,0.0,255.0,0.0
4649,1.25,254.0,5.0
4650,0.16666666666666666,255.0,1.5
4651,22.0,234.25,44.75
4652,40.0,236.0,255.0
4653,3.0,252.83333333333334,255.0
4654,0.0,255.0,252.0
4655,1.0,254.25,255.0
4656,5.0,252.25,255.0
4657,1.75,254.75,253.0
4658,12.8,249.6,250.6
4659,9.2,249.4,252.8
4660,1.0,254.5,255.0
4661,17.75,248.75,242.5
4662,0.0,33.0,31.0
4663,18.0,246.25,250.75
4664,3.6,215.6,214.6
4665,11.2,251.0,248.8
4666,13.833333333333334,251.16666666666666,246.33333333333334
4667,1.0,255.0,254.5
4668,0.25,255.0,255.0
4669,2.0,253.0,255.0
4670,1.0,254.75,255.0
4671,1.1666666666666667,254.66666666666666,253.0
4672,31.0,239.25,255.0
4673,6.5,249.5,14.25
4674,0.25,255.0,0.75
4675,0.25,255.0,0.0
4676,0.0,255.0,2.0
4677,0.25,254.75,5.0
4678,1.5,254.0,3.5
4679,0.25,254.75,4.5
4680,0.0,255.0,0.25
4681,0.0,255.0,0.0
4682,0.0,255.0,4.75
4683,0.0,255.0,4.5
4684,0.0,255.0,2.0
4685,10.666666666666666,247.33333333333334,17.166666666666668
4686,18.5,159.83333333333334,76.0
4687,0.3333333333333333,94.66666666666667,74.33333333333333
4688,0.0,102.33333333333333,77.33333333333333
4689,44.75,213.25,98.25
4690,32.5,226.5,68.0
4691,88.2,215.4,232.2
4692,2.0,5.75,9.0
4705,27.333333333333332,72.33333333333333,107.0
4706,35.6,221.4,81.6
4707,0.0,101.83333333333333,68.5
4708,3.8,251.6,9.6
4709,17.666666666666668,152.66666666666666,42.333333333333336
4710,0.0,56.333333333333336,51.0
4711,0.0,108.5,114.0
4712,12.333333333333334,160.0,32.0
4713,3.5,86.33333333333333,104.83333333333333
4714,0.0,112.5,79.5
4715,0.0,122.33333333333333,46.666666666666664
4716,19.5,238.0,38.5
4717,0.0,97.8,120.0
4729,0.16666666666666666,5.333333333333333,11.833333333333334
4730,2.3333333333333335,89.0,93.66666666666667
4731,1.3333333333333333,83.0,112.33333333333333
4732,2.75,252.5,5.75
4733,0.0,255.0,0.0
4734,1.25,254.75,0.0
4735,1.75,254.25,2.5
4736,0.0,255.0,4.0
4737,2.0,254.0,3.0
4738,2.0,254.5,2.0
4739,0.0,255.0,0.25
4740,0.0,255.0,0.0
4741,0.0,255.0,0.0
4742,1.0,255.0,0.0
4743,1.0,255.0,0.25
4744,2.0,254.5,1.0
4745,3.25,254.0,0.0
4746,0.25,255.0,0.5
4747,0.0,255.0,5.0
4748,0.25,254.75,3.5
4749,2.3333333333333335,80.66666666666667,138.33333333333334
4750,0.0,97.0,138.0
4751,42.0,233.0,255.0
4752,8.666666666666666,250.83333333333334,254.16666666666666
4753,3.25,253.75,252.75
4754,17.25,247.5,249.0
4755,17.6,247.2,248.0
4756,4.0,253.5,253.0
4757,19.8,246.2,246.2
4758,10.0,250.75,249.5
4759,2.5,254.25,255.0
4760,3.75,254.25,253.5
4761,18.75,246.25,250.25
4762,12.666666666666666,249.66666666666666,251.83333333333334
4763,8.2,251.8,251.6
4764,4.25,253.0,253.5
4765,1.25,253.25,253.75
4766,0.5,255.0,255.0
4767,0.25,254.75,255.0
4768,2.0,254.0,255.0
4769,1.5,253.75,255.0
4770,2.1666666666666665,254.5,254.33333333333334
4771,41.5,234.5,254.25
4772,0.0,118.33333333333333,42.333333333333336
4773,7.25,249.0,13.5
4774,0.0,255.0,0.0
4775,0.0,255.0,0.75
4776,0.0,255.0,3.0
4777,0.75,254.25,3.0
4778,2.0,253.75,4.0
4779,0.0,255.0,3.0
4780,0.0,255.0,0.0
4781,0.5,255.0,0.5
4782,3.5,254.0,0.25
4783,0.25,254.75,3.0
4784,0.0,255.0,0.25
4785,8.0,248.6,13.8
4786,81.5,218.0,246.0
4787,47.888888888888886,232.22222222222223,244.55555555555554
4788,0.0,113.5,98.5
4789,48.333333333333336,209.0,109.66666666666667
4790,0.0,8.0,7.75
4803,2.0,85.5,94.0
4804,7.25,77.25,139.25
4805,32.0,148.25,100.25
